City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
525,Kaeo,NZ,2022-07-29 00:58:56,-35.1,173.7833,60.4,61,47,8.3,scattered clouds
526,Umm Lajj,SA,2022-07-29 00:58:56,25.0213,37.2685,86.94,46,17,7.96,few clouds
527,Sumter,US,2022-07-29 00:55:51,28.7086,-82.0831,87.15,75,30,5.7,scattered clouds
528,Sigli,ID,2022-07-29 00:58:57,5.3848,95.9609,77.72,84,100,7.16,light rain
529,Kushima,JP,2022-07-29 00:58:57,31.4583,131.2333,81.59,91,38,12.88,scattered clouds
530,Whitley Bay,GB,2022-07-29 00:58:57,55.0397,-1.4471,58.8,85,0,2.3,clear sky
531,Nome,US,2022-07-29 00:58:57,64.5011,-165.4064,56.16,80,100,6.55,overcast clouds
532,Cumana,VE,2022-07-29 00:56:45,10.4635,-64.1775,78.82,87,14,11.59,few clouds
533,Harper,LR,2022-07-29 00:57:20,4.375,-7.7169,74.05,75,56,9.26,broken clouds
534,Puri,IN,2022-07-29 00:58:58,19.8,85.85,82.92,74,33,10.56,scattered clouds
535,Peniche,PT,2022-07-29 00:58:58,39.3558,-9.3811,67.28,88,0,17.11,clear sky
536,Kharan,PK,2022-07-29 00:58:58,28.5833,65.4167,79.5,75,100,2.46,overcast clouds
537,Trelew,AR,2022-07-29 00:58:59,-43.249,-65.3051,48.06,52,0,21.39,clear sky
538,Maebaru,JP,2022-07-29 00:58:59,33.55,130.2,91.76,61,0,8.43,clear sky
539,Ugoofaaru,MV,2022-07-29 00:58:59,5.6667,73.0,80.98,80,100,16.69,overcast clouds
540,Zwedru,LR,2022-07-29 00:59:00,6.0667,-8.1281,65.93,94,11,2.82,few clouds
541,Tura,IN,2022-07-29 00:59:00,25.5198,90.2201,77.36,91,66,1.92,broken clouds
542,Rawson,AR,2022-07-29 00:59:00,-43.3002,-65.1023,48.34,55,2,21.43,clear sky
543,San Julian,MX,2022-07-29 00:59:00,21.0167,-102.1667,60.22,84,99,5.26,overcast clouds
544,Huarmey,PE,2022-07-29 00:58:08,-10.0681,-78.1522,62.24,84,44,11.01,scattered clouds
545,Altopascio,IT,2022-07-29 01:00:01,43.8157,10.6739,77.14,70,2,1.66,clear sky
546,Acapulco,MX,2022-07-29 00:56:01,16.8634,-99.8901,80.67,80,70,2.48,broken clouds
547,Atar,MR,2022-07-29 01:00:01,20.5169,-13.0499,93.56,33,7,9.69,clear sky
548,Aljezur,PT,2022-07-29 01:00:01,37.3191,-8.8033,64.36,84,0,13.04,clear sky
549,Qasigiannguit,GL,2022-07-29 01:00:02,68.8193,-51.1922,38.01,72,81,3.09,broken clouds
550,Yashkul,RU,2022-07-29 01:00:02,46.1711,45.3435,75.61,53,0,4.94,clear sky
551,Juba,SS,2022-07-29 01:00:03,4.8517,31.5825,67.66,96,89,1.97,light rain
552,Marand,IR,2022-07-29 01:00:03,38.4329,45.7749,70.68,61,0,5.23,clear sky
553,Lluta,PE,2022-07-29 01:00:04,-16.0147,-72.0142,52.12,39,7,2.93,clear sky
554,Hirara,JP,2022-07-29 01:00:04,24.8,125.2833,80.87,89,40,6.91,scattered clouds
555,Kumylzhenskaya,RU,2022-07-29 01:00:05,49.8809,42.5898,70.83,66,11,3.76,few clouds
556,Oussouye,SN,2022-07-29 01:00:05,12.485,-16.5469,79.5,84,95,10.71,light rain
557,Yantai,CN,2022-07-29 01:00:06,37.5333,121.4,75.9,94,100,2.37,overcast clouds
558,Polyanka,UA,2022-07-29 00:56:24,50.2584,27.6881,59.36,72,99,3.24,overcast clouds
559,Fortuna,US,2022-07-29 01:00:06,40.5982,-124.1573,67.93,80,40,12.66,scattered clouds
560,Sibu,MY,2022-07-29 01:00:07,2.3,111.8167,82.8,74,23,2.19,few clouds
561,Ulladulla,AU,2022-07-29 01:00:07,-35.35,150.4667,53.67,49,0,9.35,clear sky
562,Umm Kaddadah,SD,2022-07-29 00:58:27,13.6017,26.6876,80.31,60,100,9.24,light rain
563,Abbeville,FR,2022-07-29 01:00:08,50.1,1.8333,60.76,66,9,3.04,clear sky
564,Khandyga,RU,2022-07-29 01:00:08,62.6667,135.6,82.69,43,8,2.21,clear sky
565,De Aar,ZA,2022-07-29 01:00:09,-30.6497,24.0123,51.42,41,100,6.64,overcast clouds
566,Voznesenye,RU,2022-07-29 01:00:09,61.0106,35.4781,56.97,90,100,7.99,overcast clouds
567,Zhangye,CN,2022-07-29 01:00:10,38.9342,100.4517,79.36,24,83,3.51,broken clouds
568,Harda,IN,2022-07-29 01:00:10,22.3333,77.1,77.74,87,100,3.47,overcast clouds
569,Effium,NG,2022-07-29 01:00:11,6.6292,8.0593,70.41,98,100,4.07,overcast clouds
570,Salinas,US,2022-07-29 00:56:23,36.6777,-121.6555,85.01,69,40,14.97,scattered clouds
571,Linqu,CN,2022-07-29 01:00:11,36.5156,118.5397,76.21,89,100,3.42,overcast clouds
572,Comodoro Rivadavia,AR,2022-07-29 00:57:16,-45.8667,-67.5,51.66,46,0,46.04,clear sky
573,Shiyan,CN,2022-07-29 01:00:12,32.6475,110.7781,87.4,75,36,4.03,scattered clouds
574,Husavik,IS,2022-07-29 01:00:12,66.0449,-17.3389,49.23,87,100,6.58,overcast clouds
575,Contai,IN,2022-07-29 01:00:13,21.7786,87.7536,83.53,80,54,8.5,broken clouds
576,Usinsk,RU,2022-07-29 01:00:14,65.9939,57.5281,61.86,66,87,12.01,overcast clouds
577,Tvoroyri,FO,2022-07-29 01:00:14,61.5556,-6.8111,52.63,86,95,16.15,overcast clouds
578,Thunder Bay,CA,2022-07-29 00:56:47,48.4001,-89.3168,67.98,72,75,4.61,broken clouds
579,Beian,NO,2022-07-29 01:00:15,63.6559,9.5683,57.0,76,0,9.22,clear sky
580,Ozernovskiy,RU,2022-07-29 01:00:15,51.5,156.5167,54.63,96,100,9.4,overcast clouds
581,Ngunguru,NZ,2022-07-29 01:00:16,-35.6167,174.5,60.76,58,3,10.29,clear sky
582,Jalor,IN,2022-07-29 01:00:16,25.35,72.6167,79.84,82,100,10.2,overcast clouds
583,Chapais,CA,2022-07-29 01:00:17,49.7834,-74.8492,62.38,95,44,6.26,light rain
584,Nipawin,CA,2022-07-29 01:00:17,53.3668,-104.0009,70.9,60,11,8.23,few clouds
585,Tazmalt,DZ,2022-07-29 01:00:18,36.3868,4.3989,80.58,42,0,2.91,clear sky
586,San Felipe,VE,2022-07-29 01:00:18,10.3399,-68.7425,71.98,99,66,2.53,broken clouds
587,Puerto Escondido,MX,2022-07-29 01:00:18,15.85,-97.0667,80.51,84,80,4.61,broken clouds
588,Naze,JP,2022-07-29 01:01:19,28.3667,129.4833,81.18,84,98,14.67,overcast clouds
589,Wanxian,CN,2022-07-29 01:01:19,30.8039,108.3897,84.79,73,0,4.38,clear sky
590,Varhaug,NO,2022-07-29 01:01:19,58.6147,5.6457,54.9,81,7,1.95,clear sky
591,Gotsu,JP,2022-07-29 01:01:19,35.0,132.2167,86.94,64,0,6.4,clear sky
592,Merrill,US,2022-07-29 01:01:20,45.1805,-89.6835,67.95,85,75,5.75,broken clouds
593,Yarada,IN,2022-07-29 01:01:20,17.65,83.2667,80.92,94,20,2.3,mist
594,Patacamaya,BO,2022-07-29 01:01:20,-17.2333,-67.9167,48.24,37,99,5.88,overcast clouds
595,Richards Bay,ZA,2022-07-29 01:01:20,-28.783,32.0377,64.44,85,0,14.85,clear sky
596,Flinders,AU,2022-07-29 01:01:21,-34.5833,150.8552,58.17,46,1,11.01,clear sky
597,Sun City West,US,2022-07-29 01:01:21,33.662,-112.3413,89.89,59,18,4.0,few clouds
598,Mehran,IR,2022-07-29 01:01:21,33.1222,46.1646,89.42,20,7,5.44,clear sky
599,Poddorye,RU,2022-07-29 01:01:22,57.4695,31.1156,50.79,97,45,4.68,scattered clouds
600,Ati,TD,2022-07-29 01:01:22,13.2154,18.3353,79.12,68,92,7.31,light rain
601,Manicore,BR,2022-07-29 01:01:22,-5.8092,-61.3003,76.62,42,0,0.43,clear sky
602,Georgiyevka,KZ,2022-07-29 01:01:23,43.0369,74.7114,71.64,40,0,13.42,clear sky
603,Charagua,BO,2022-07-29 01:01:23,-19.8,-63.2167,61.99,63,77,13.71,broken clouds
604,Zhigansk,RU,2022-07-29 01:01:23,66.7697,123.3711,75.63,53,100,5.59,overcast clouds
605,Miles City,US,2022-07-29 01:01:23,46.4083,-105.8406,83.86,20,0,5.46,clear sky
606,Ushtobe,KZ,2022-07-29 01:01:24,45.2514,77.9838,79.81,40,41,7.31,scattered clouds
607,Pontianak,ID,2022-07-29 01:01:24,-0.0333,109.3333,79.43,86,30,3.13,scattered clouds
608,San Antonio,US,2022-07-29 00:57:52,29.4241,-98.4936,98.71,42,75,16.11,broken clouds
609,Okha,RU,2022-07-29 01:01:24,53.5739,142.9478,66.7,72,0,7.25,clear sky
610,Ayabaca,PE,2022-07-29 00:59:24,-4.6398,-79.7149,48.25,82,27,2.42,scattered clouds
611,Nobres,BR,2022-07-29 01:01:25,-14.7203,-56.3275,75.24,31,60,2.55,broken clouds
612,Sisimiut,GL,2022-07-29 01:01:25,66.9395,-53.6735,42.76,86,100,5.39,light rain
613,Ponta Delgada,PT,2022-07-29 01:01:25,37.7333,-25.6667,70.52,83,75,4.61,broken clouds
614,Plettenberg Bay,ZA,2022-07-29 01:01:26,-34.0527,23.3716,60.03,49,0,8.52,clear sky
615,Hagondange,FR,2022-07-29 01:01:26,49.2513,6.1681,69.08,69,34,1.45,scattered clouds
616,Muros,ES,2022-07-29 01:01:26,42.7762,-9.0603,66.09,84,28,3.71,scattered clouds
617,Makinsk,KZ,2022-07-29 01:01:26,52.6292,70.4169,59.88,95,100,8.32,light rain
618,Maiduguri,NG,2022-07-29 00:59:39,11.8464,13.1603,76.77,77,32,8.34,scattered clouds
619,Rio Brilhante,BR,2022-07-29 01:01:27,-21.8019,-54.5464,74.17,36,96,7.49,overcast clouds
620,Jamkhed,IN,2022-07-29 01:01:27,18.7362,75.3121,79.32,74,100,6.42,overcast clouds
621,Seminole,US,2022-07-29 00:57:48,28.7086,-81.2081,88.38,77,66,1.99,broken clouds
622,Puerto Del Rosario,ES,2022-07-29 00:57:17,28.5004,-13.8627,74.95,73,100,20.71,overcast clouds
623,Pasni,PK,2022-07-29 01:01:27,25.2631,63.471,81.18,80,100,7.67,overcast clouds
624,Purpe,RU,2022-07-29 01:01:28,64.4803,76.6897,63.73,67,9,7.99,clear sky
625,San Matias,BO,2022-07-29 01:01:28,-16.3667,-58.4,75.96,32,9,4.23,clear sky
626,Ust-Tsilma,RU,2022-07-29 01:01:28,65.441,52.1498,64.72,89,39,4.07,scattered clouds
627,Ambatolampy,MG,2022-07-29 01:01:29,-19.3833,47.4167,51.51,91,85,4.85,overcast clouds
628,Denpasar,ID,2022-07-29 01:00:00,-8.65,115.2167,78.46,88,75,12.66,broken clouds
629,Huancabamba,PE,2022-07-29 01:01:29,-5.2386,-79.4506,57.34,84,0,6.73,clear sky
630,Chik,RU,2022-07-29 01:01:29,54.9928,82.4311,62.35,88,0,6.71,clear sky
631,Gander,CA,2022-07-29 01:01:29,48.9682,-54.5906,51.17,93,97,8.01,overcast clouds
632,Mount Isa,AU,2022-07-29 01:01:30,-20.7333,139.5,67.77,24,0,14.97,clear sky
633,Avera,US,2022-07-29 01:01:30,33.194,-82.5271,85.51,58,100,5.82,overcast clouds
634,Talaya,RU,2022-07-29 01:01:30,61.3833,152.75,59.5,50,67,10.25,light rain
635,Omboue,GA,2022-07-29 01:01:31,-1.5746,9.2618,70.66,87,51,6.55,broken clouds
636,Palmer,US,2022-07-29 01:02:31,42.1584,-72.3287,80.06,85,75,3.44,broken clouds
637,Tecoanapa,MX,2022-07-29 01:02:31,16.5167,-98.75,80.76,78,8,3.29,clear sky
638,Verkhneuralsk,RU,2022-07-29 01:02:32,53.8769,59.2106,54.48,79,100,4.25,overcast clouds
639,Edgewater,US,2022-07-29 01:01:41,28.9889,-80.9023,86.23,79,21,11.83,few clouds
640,Morondava,MG,2022-07-29 01:02:32,-20.2833,44.2833,68.23,71,33,6.6,scattered clouds
641,Hellin,ES,2022-07-29 01:02:32,38.5106,-1.701,74.01,84,0,3.09,clear sky
642,Port Hawkesbury,CA,2022-07-29 01:00:36,45.6169,-61.3485,68.59,93,36,8.99,scattered clouds
643,Wahiawa,US,2022-07-29 01:02:32,21.5028,-158.0236,80.37,64,100,2.1,overcast clouds
644,Boundiali,CI,2022-07-29 01:02:33,9.5217,-6.4869,69.91,96,94,5.57,overcast clouds
645,Santa Maria,BR,2022-07-29 01:02:33,-29.6842,-53.8069,54.14,92,100,10.85,overcast clouds
646,Gboko,NG,2022-07-29 01:02:33,7.3179,8.9951,69.96,97,98,7.34,light rain
647,Kieta,PG,2022-07-29 01:02:34,-6.2167,155.6333,82.9,73,96,3.74,light rain
648,Sitka,US,2022-07-29 01:02:34,57.0531,-135.33,60.28,98,100,5.14,moderate rain
649,Margate,GB,2022-07-29 01:01:31,51.3813,1.3862,63.7,81,67,1.99,broken clouds
650,Vallenar,CL,2022-07-29 01:02:34,-28.5708,-70.7581,61.3,53,100,1.41,overcast clouds
651,Hualmay,PE,2022-07-29 01:02:35,-11.0964,-77.6139,61.18,81,37,10.51,scattered clouds
652,Batemans Bay,AU,2022-07-29 01:00:05,-35.7167,150.1833,53.1,46,0,8.25,clear sky
653,Dhidhdhoo,MV,2022-07-29 01:02:35,6.8833,73.1,79.86,82,100,16.98,overcast clouds
654,Beloeil,CA,2022-07-29 01:01:21,45.5668,-73.1992,72.25,93,75,4.61,broken clouds
655,Hokitika,NZ,2022-07-29 01:02:35,-42.7167,170.9667,50.95,77,100,7.4,overcast clouds
656,Dalby,AU,2022-07-29 01:02:36,-27.1833,151.2667,56.8,48,0,6.58,clear sky
657,Mtwango,TZ,2022-07-29 01:02:36,-9.0167,34.8,49.8,91,20,7.54,few clouds
658,Ola,RU,2022-07-29 01:02:36,59.5833,151.2833,55.15,94,100,1.52,light rain
659,Varkaus,FI,2022-07-29 01:02:36,62.3153,27.873,51.87,99,58,5.59,broken clouds
660,Dinguiraye,GN,2022-07-29 01:02:37,11.3,-10.7167,70.27,97,8,3.4,clear sky
661,Acari,PE,2022-07-29 00:57:41,-15.4311,-74.6158,62.62,81,99,3.49,overcast clouds
662,Kerman,IR,2022-07-29 01:02:37,30.2832,57.0788,77.79,54,100,3.8,overcast clouds
663,Yar-Sale,RU,2022-07-29 01:02:37,66.8333,70.8333,64.11,65,100,6.69,overcast clouds
664,Marsh Harbour,BS,2022-07-29 01:02:38,26.5412,-77.0636,82.83,73,12,14.63,few clouds
665,Jalu,LY,2022-07-29 01:02:38,29.0331,21.5482,83.12,40,0,11.81,clear sky
666,Lashio,MM,2022-07-29 01:02:38,22.9333,97.75,72.41,94,61,0.47,broken clouds
667,Torello,ES,2022-07-29 00:59:07,42.0463,2.2668,72.19,86,45,1.99,scattered clouds
668,Voznesenskoye,RU,2022-07-29 01:02:38,54.89,42.7569,63.03,96,10,3.96,clear sky
669,Nadvoitsy,RU,2022-07-29 01:02:39,63.8667,34.3167,58.77,84,100,5.06,overcast clouds
670,Acajutla,SV,2022-07-29 01:02:39,13.5928,-89.8275,79.11,86,100,3.06,overcast clouds
671,Alekseyevsk,RU,2022-07-29 00:58:19,57.8406,108.3492,59.7,91,100,6.82,overcast clouds
672,Wasilla,US,2022-07-29 01:02:39,61.5814,-149.4394,74.48,43,0,5.01,clear sky
673,Necochea,AR,2022-07-29 01:02:40,-38.5473,-58.7368,45.61,87,10,12.93,clear sky
674,Mitsamiouli,KM,2022-07-29 01:02:40,-11.3847,43.2844,75.63,71,41,6.96,scattered clouds
675,Ewa Beach,US,2022-07-29 01:02:40,21.3156,-158.0072,83.59,64,100,9.37,overcast clouds
676,Union Hidalgo,MX,2022-07-29 01:02:40,16.4723,-94.8295,81.19,78,48,8.1,scattered clouds
677,Baltiysk,RU,2022-07-29 01:02:41,54.6538,19.911,57.65,79,13,4.18,few clouds
678,Puerto Colombia,CO,2022-07-29 01:02:41,10.9878,-74.9547,79.66,78,97,5.28,overcast clouds
679,Moissala,TD,2022-07-29 01:02:41,8.3404,17.7663,67.98,99,77,4.45,broken clouds
680,Dicabisagan,PH,2022-07-29 01:03:42,17.0818,122.4157,85.01,72,100,2.53,overcast clouds
681,Malanje,AO,2022-07-29 01:03:42,-9.5402,16.341,60.04,72,100,4.47,overcast clouds
682,Aras,ES,2022-07-29 01:03:42,42.5617,-2.356,64.81,49,0,8.05,clear sky
683,Boddam,GB,2022-07-29 01:03:42,57.4667,-1.7833,57.58,91,100,11.18,overcast clouds
684,Bahia Blanca,AR,2022-07-29 01:03:43,-38.7196,-62.2724,45.72,56,0,7.47,clear sky
685,Show Low,US,2022-07-29 00:59:55,34.2542,-110.0298,68.29,76,0,4.61,clear sky
686,Wanning,CN,2022-07-29 01:03:43,18.8003,110.3967,85.3,72,9,5.01,clear sky
687,Warrnambool,AU,2022-07-29 01:03:43,-38.3833,142.4833,51.1,63,15,3.83,few clouds
688,Biak,ID,2022-07-29 01:03:43,-0.9131,122.8766,73.56,96,100,4.41,light rain
689,Nelson Bay,AU,2022-07-29 01:03:44,-32.7167,152.15,60.12,54,21,11.99,few clouds
690,Pilar,BR,2022-07-29 01:03:44,-9.5972,-35.9567,73.33,96,21,1.63,few clouds
691,Kostino,RU,2022-07-29 01:03:44,58.9097,53.2691,54.43,84,9,2.73,clear sky
692,Benton Harbor,US,2022-07-29 01:03:45,42.1167,-86.4542,74.16,66,20,1.99,few clouds
693,Pafos,CY,2022-07-29 01:03:45,34.7667,32.4167,74.98,53,0,4.61,clear sky
694,Toora-Khem,RU,2022-07-29 01:03:45,52.4675,96.11,56.97,66,99,2.17,overcast clouds
695,Cibeureum,ID,2022-07-29 01:03:45,-7.3552,108.2693,74.19,84,100,0.74,overcast clouds
696,Shahumyan,AM,2022-07-29 01:03:46,39.9385,44.5697,79.12,57,0,0.16,clear sky
697,Lichuan,CN,2022-07-29 01:03:46,30.3,108.85,74.8,76,0,2.17,clear sky
698,Dubuque,US,2022-07-29 00:59:49,42.4833,-90.8668,72.05,76,73,5.99,broken clouds
699,Pirovskoye,RU,2022-07-29 01:03:46,57.6267,92.2658,65.19,69,81,7.11,broken clouds
700,Port Augusta,AU,2022-07-29 01:02:36,-32.5,137.7667,58.62,41,100,5.17,overcast clouds
701,Presidencia Roque Saenz Pena,AR,2022-07-29 01:03:47,-26.7852,-60.4388,52.38,70,9,7.76,clear sky
702,San Patricio,US,2022-07-29 01:03:47,28.017,-97.5169,88.84,64,100,15.88,overcast clouds
703,Labrea,BR,2022-07-29 01:03:47,-7.2586,-64.7981,76.69,50,0,1.01,clear sky
704,Cairns,AU,2022-07-29 01:03:47,-16.9167,145.7667,77.11,57,15,13.8,few clouds
705,Sri Aman,MY,2022-07-29 01:03:48,1.2376,111.4621,75.42,99,100,0.65,overcast clouds
706,Abu Zabad,SD,2022-07-29 01:03:48,12.35,29.25,72.73,89,84,10.71,broken clouds
707,Magistralnyy,RU,2022-07-29 01:03:48,56.1725,107.4458,55.8,95,100,5.06,overcast clouds
708,Sarishabari,BD,2022-07-29 01:03:49,24.7333,89.8333,81.93,82,99,2.01,overcast clouds
709,Oyama,JP,2022-07-29 01:03:49,36.3,139.8,85.59,53,3,3.04,clear sky
710,Predivinsk,RU,2022-07-29 01:03:49,57.0669,93.4378,63.48,88,95,3.33,overcast clouds
711,Fukuma,JP,2022-07-29 01:03:49,33.7667,130.4667,89.6,61,0,11.01,clear sky
712,Savinskiy,RU,2022-07-29 01:03:50,62.9342,40.1361,62.69,99,100,6.22,light rain
713,Hamilton,US,2022-07-29 01:02:34,39.1834,-84.5333,81.9,70,100,5.75,light rain
714,Nador,MA,2022-07-29 01:03:50,35.174,-2.9287,75.45,69,0,0.0,clear sky
715,Tahoua,NE,2022-07-29 01:02:23,14.8888,5.2692,80.01,62,100,6.06,overcast clouds
716,Geraldton,AU,2022-07-29 01:03:50,-28.7667,114.6,61.21,94,75,6.91,light rain
717,Puerto Baquerizo Moreno,EC,2022-07-29 01:03:51,-0.9,-89.6,69.98,86,99,12.33,overcast clouds
718,Qom,IR,2022-07-29 01:00:17,34.6401,50.8764,79.52,61,15,0.76,light rain
719,Utica,US,2022-07-29 01:03:02,43.1009,-75.2327,75.31,85,73,3.47,broken clouds
720,Gorontalo,ID,2022-07-29 01:01:15,0.5412,123.0595,77.13,94,100,3.06,overcast clouds
721,Phalodi,IN,2022-07-29 01:03:51,27.1333,72.3667,81.45,78,74,14.18,broken clouds
722,Ucluelet,CA,2022-07-29 01:03:51,48.9329,-125.5528,67.08,83,27,3.0,scattered clouds
723,Rionegro,CO,2022-07-29 01:03:52,6.1552,-75.3737,59.74,100,75,4.61,thunderstorm with rain
724,Rutland,US,2022-07-29 01:03:37,43.6167,-73.0162,73.38,90,40,5.99,scattered clouds
725,Tocopilla,CL,2022-07-29 01:01:53,-22.092,-70.1979,62.98,68,26,10.85,scattered clouds
726,Villazon,BO,2022-07-29 01:03:52,-22.0866,-65.5942,50.22,26,17,6.53,few clouds
727,Bitung,ID,2022-07-29 01:04:52,1.4451,125.1824,86.85,81,72,11.7,broken clouds
728,Smirnykh,RU,2022-07-29 01:04:52,49.75,142.8333,71.87,69,41,4.12,scattered clouds
729,Kachug,RU,2022-07-29 01:04:53,53.9606,105.8817,59.41,86,91,3.85,overcast clouds
730,Konde,TZ,2022-07-29 01:04:53,-4.95,39.75,71.33,87,63,6.04,broken clouds
731,Olafsvik,IS,2022-07-29 01:04:53,64.8945,-23.7142,44.89,75,60,13.76,broken clouds
732,Lakeway,US,2022-07-29 01:04:54,30.3638,-97.9796,97.02,41,0,8.99,clear sky
733,Mildura,AU,2022-07-29 01:04:54,-34.2,142.15,52.07,83,99,9.15,overcast clouds
734,Rucheng,CN,2022-07-29 01:04:54,32.3883,120.5553,86.97,75,11,11.32,few clouds
735,Caconda,AO,2022-07-29 01:04:54,-13.7333,15.0667,53.31,55,62,0.45,broken clouds
736,Ambilobe,MG,2022-07-29 01:04:55,-13.2,49.05,63.28,87,22,3.0,few clouds
737,Vung Tau,VN,2022-07-29 01:04:55,10.346,107.0843,81.52,79,98,5.79,overcast clouds
738,Mount Darwin,ZW,2022-07-29 01:04:55,-16.7725,31.5838,46.58,71,0,2.86,clear sky
739,Pozo Colorado,PY,2022-07-29 01:04:55,-23.4923,-58.7972,67.53,65,100,14.74,light rain
740,Bristol,US,2022-07-29 01:01:50,41.8334,-71.1662,79.92,83,100,6.91,overcast clouds
741,Leamington,CA,2022-07-29 01:04:56,42.0549,-82.6062,78.87,48,100,4.0,overcast clouds
742,Juneau,US,2022-07-29 01:03:06,58.3019,-134.4197,60.84,97,100,14.97,mist
743,Nara,JP,2022-07-29 01:01:28,34.6851,135.8049,91.49,42,3,5.99,clear sky
744,Praia Da Vitoria,PT,2022-07-29 01:00:45,38.7333,-27.0667,70.75,82,1,3.58,clear sky
745,Hami,CN,2022-07-29 01:04:56,42.8,93.45,90.55,13,100,12.57,overcast clouds
746,Zaozerne,UA,2022-07-29 01:04:57,45.1582,33.2787,73.74,68,0,6.22,clear sky
747,Yantal,RU,2022-07-29 01:04:57,56.8471,105.2542,57.2,98,100,5.57,light rain
748,Taikang,CN,2022-07-29 01:04:57,46.8333,124.4167,70.16,92,100,5.32,overcast clouds
749,Mayumba,GA,2022-07-29 01:04:57,-3.432,10.6554,68.63,92,56,3.15,broken clouds
750,Palkino,RU,2022-07-29 01:04:58,57.5409,28.0126,54.46,95,100,5.08,overcast clouds
751,Coppell,US,2022-07-29 01:04:58,32.9546,-97.015,100.42,34,20,13.8,few clouds
752,Alamosa,US,2022-07-29 01:04:58,37.4695,-105.87,57.18,100,100,9.22,mist
753,Ibanda,TZ,2022-07-29 01:04:59,-2.7974,32.4746,65.28,60,94,3.87,overcast clouds
754,Agadez,NE,2022-07-29 01:04:59,19.75,10.25,90.1,23,100,2.46,overcast clouds
755,Kampot,KH,2022-07-29 01:04:59,10.6167,104.1833,84.25,77,7,3.27,clear sky
756,Atikokan,CA,2022-07-29 01:04:59,48.7555,-91.6216,59.27,72,72,7.76,broken clouds
757,Anadyr,RU,2022-07-29 01:05:00,64.75,177.4833,52.3,87,40,17.9,light intensity shower rain
758,Calbuco,CL,2022-07-29 01:05:00,-41.768,-73.1273,40.21,75,76,3.2,broken clouds
759,Hay River,CA,2022-07-29 01:05:00,60.8156,-115.7999,51.57,89,100,7.96,overcast clouds
760,Acolla,PE,2022-07-29 01:05:00,-11.7319,-75.5463,47.21,77,0,5.19,clear sky
761,Hervey Bay,AU,2022-07-29 01:05:01,-25.2986,152.8535,65.01,70,2,8.99,clear sky
762,Yerbogachen,RU,2022-07-29 01:05:01,61.2767,108.0108,71.06,71,83,3.29,broken clouds
763,Taoudenni,ML,2022-07-29 01:05:01,22.6783,-3.9836,104.18,14,94,9.33,overcast clouds
764,Xiazhen,CN,2022-07-29 01:05:02,34.8022,117.1117,79.95,80,44,3.65,scattered clouds
765,Neyyattinkara,IN,2022-07-29 01:05:02,8.4,77.0833,78.66,90,99,3.47,overcast clouds
766,Warrington,GB,2022-07-29 01:05:02,53.3925,-2.5802,63.32,84,40,4.61,scattered clouds
767,Lodja,CD,2022-07-29 01:05:03,-3.4833,23.4333,70.97,85,100,2.35,overcast clouds
768,Eenhana,NA,2022-07-29 01:05:03,-17.4667,16.3333,57.67,34,10,4.43,clear sky
769,San Jose,US,2022-07-29 01:03:39,37.3394,-121.895,84.25,60,40,13.8,smoke
770,Coihaique,CL,2022-07-29 01:05:03,-45.5752,-72.0662,44.55,70,100,8.05,overcast clouds
771,Hobyo,SO,2022-07-29 01:05:04,5.3505,48.5268,75.31,87,72,21.7,broken clouds
772,Khasan,RU,2022-07-29 01:05:04,42.4308,130.6434,73.26,91,100,8.99,overcast clouds
773,Ambon,ID,2022-07-29 01:05:04,-3.6954,128.1814,78.8,86,100,18.32,light rain
774,Katobu,ID,2022-07-29 01:06:04,-4.9408,122.5276,81.75,63,88,10.49,overcast clouds
775,Emmen,NL,2022-07-29 01:06:05,52.7792,6.9069,59.02,78,100,11.01,overcast clouds
776,Xuddur,SO,2022-07-29 01:06:05,4.1213,43.8894,68.38,73,12,14.38,few clouds
777,Badiraguato,MX,2022-07-29 01:06:05,25.3667,-107.5167,77.86,87,100,1.07,overcast clouds
778,Garowe,SO,2022-07-29 01:06:06,8.4054,48.4845,73.4,68,52,22.79,broken clouds
779,Labuhan,ID,2022-07-29 01:06:06,-6.8844,112.2051,79.61,76,94,8.16,overcast clouds
780,Rewari,IN,2022-07-29 01:06:06,28.1833,76.6167,80.53,80,98,4.27,light rain
781,Bealanana,MG,2022-07-29 01:06:06,-14.55,48.7333,50.79,97,33,3.6,scattered clouds
782,Dombarovskiy,RU,2022-07-29 01:06:07,50.7587,59.5386,60.17,75,89,9.08,overcast clouds
783,San Pedro,PH,2022-07-29 01:06:07,14.35,121.0167,83.32,86,75,12.66,broken clouds
784,Ilhabela,BR,2022-07-29 01:03:16,-23.7781,-45.3581,73.42,53,37,5.3,scattered clouds
785,Naya Bazar,IN,2022-07-29 01:06:07,27.1333,88.2667,77.0,91,84,0.58,moderate rain
786,Moramanga,MG,2022-07-29 01:06:08,-18.9333,48.2,57.9,99,99,2.17,light rain
787,Aranos,NA,2022-07-29 01:06:08,-24.1333,19.1167,58.42,25,90,4.43,overcast clouds
788,North Bend,US,2022-07-29 01:01:15,43.4065,-124.2243,81.25,83,20,14.97,few clouds
789,Iquitos,PE,2022-07-29 01:06:08,-3.7481,-73.2472,75.24,94,0,3.44,clear sky
790,Izumo,JP,2022-07-29 01:06:08,35.3667,132.7667,91.29,62,20,9.22,few clouds
